,name,latitude_deg,longitude_deg,iso_country,iata_code
36660,Killeen-Fort Hood Regional Airport / Robert Gray Army Air Field,31.0672,-97.828903,US,GRK
36663,Gerald R. Ford International Airport,42.8807983,-85.5227966,US,GRR
36664,Seymour Johnson Air Force Base,35.339401,-77.960602,US,GSB
36666,Piedmont Triad International Airport,36.097801,-79.937302,US,GSO
36667,Greenville Spartanburg International Airport,34.895699,-82.218903,US,GSP
36671,Great Falls International Airport,47.4819984,-111.3710022,US,GTF
36673,Golden Triangle Regional Airport,33.4502983,-88.5914001,US,GTR
36676,Gallup Municipal Airport,35.5111008,-108.7890015,US,GUP
36677,Grissom Air Reserve Base,40.648102,-86.1521,US,GUS
36678,Guymon Municipal Airport,36.6851006,-101.5080032,US,GUY
36686,Greenwood–Leflore Airport,33.4943008,-90.0847015,US,GWO
36697,Gary Chicago International Airport,41.6162987,-87.4128036,US,GYY
36729,Hattiesburg Bobby L Chain Municipal Airport,31.2647991,-89.2528,US,HBG
36731,Hobart Regional Airport,34.991317,-99.051313,US,HBR
36748,Hartford Brainard Airport,41.7366982,-72.6493988,US,HFD
36752,Hagerstown Regional Richard A Henson Field,39.707901,-77.7294998,US,HGR
36755,Jack Northrop Field Hawthorne Municipal Airport,33.922798,-118.334999,US,HHR
36757,Range Regional Airport,47.3866,-92.838997,US,HIB
36759,Hill Air Force Base,41.12403,-111.973086,US,HIF
36761,Lake Havasu City International Airport,34.571098,-114.358002,US,HII
36762,Portland Hillsboro Airport,45.540401,-122.949997,US,HIO
36767,Hickory Regional Airport,35.7411003,-81.3895035,US,HKY
36771,Wheeling Ohio County Airport,40.1749992,-80.6463013,US,HLG
36773,Helena Regional Airport,46.6068,-111.983002,US,HLN
36777,Holloman Air Force Base,32.852501,-106.107002,US,HMN
36785,Lea County Regional Airport,32.6875,-103.217003,US,HOB
36788,Huron Regional Airport,44.3852005,-98.2285004,US,HON
36789,Campbell Army Airfield (Fort Campbell),36.674154,-87.48974,US,HOP
36790,Memorial Field Airport,34.4788,-93.096262,US,HOT
36791,William P Hobby Airport,29.645399,-95.2789,US,HOU
36792,Westchester County Airport,41.0670013,-73.7076035,US,HPN
36796,Bowerman Airport,46.971199,-123.9369965,US,HQM
36801,Valley International Airport,26.2285004,-97.6544037,US,HRL
36802,Boone County Airport,36.2615013,-93.1547012,US,HRO
36814,Homestead ARB Airport,25.4885998,-80.3835983,US,HST
36815,Huntsville International Carl T Jones Field,34.637199,-86.775101,US,HSV
36819,Tri-State Airport / Milton J. Ferguson Field,38.366699,-82.557999,US,HTS
36821,Redstone Army Air Field,34.6786995,-86.6847992,US,HUA
36822,"Terre Haute Regional Airport, Hulman Field",39.4515,-87.307602,US,HUF
36823,Houlton International Airport,46.1231003,-67.792099,US,HUL
36825,Hutchinson Municipal Airport,38.0654984,-97.8606033,US,HUT
36828,Tweed New Haven Airport,41.2636986,-72.8868027,US,HVN
36829,Havre City County Airport,48.542999,-109.762001,US,HVR
36839,Cape Cod Gateway Airport,41.6693,-70.280403,US,HYA
36841,Sawyer County Airport,46.0251999,-91.4442978,US,HYR
36842,Hays Regional Airport,38.8422012,-99.273201,US,HYS
36850,Northeast Ohio Regional Airport,41.778,-80.695503,US,JFN
36885,McConnell Air Force Base,37.621899,-97.268204,US,IAB
36886,Washington Dulles International Airport,38.9445,-77.455803,US,IAD
36887,Niagara Falls International Airport,43.1073,-78.946198,US,IAG
36888,George Bush Intercontinental Houston Airport,29.9843998,-95.3414001,US,IAH
36893,Wichita Eisenhower National Airport,37.649899,-97.433098,US,ICT
36894,Idaho Falls Regional Airport,43.514599,-112.070999,US,IDA
36902,Laughlin Bullhead International Airport,35.157398,-114.559998,US,IFP
36903,Kingman Airport,35.259499,-113.938004,US,IGM
36911,Greater Kankakee Airport,41.0713997,-87.8462982,US,IKK
36915,New Castle Airport,39.6786995,-75.6064987,US,ILG
36917,Wilmington International Airport,34.2705994,-77.9026031,US,ILM
36918,Wilmington Airpark,39.4278984,-83.792099,US,ILN
36923,Indianapolis International Airport,39.7173,-86.294403,US,IND
36926,Winkler County Airport,31.7796001,-103.2009964,US,INK
36927,Falls International Airport,48.5662003,-93.4030991,US,INL
36929,Smith Reynolds Airport,36.1337013,-80.2220001,US,INT
36930,Winslow Lindbergh Regional Airport,35.0219002,-110.7229996,US,INW
36934,Imperial County Airport,32.8342018,-115.5790024,US,IPL
36935,Williamsport Regional Airport,41.241798,-76.921097,US,IPT
36937,Kirksville Regional Airport,40.0934982,-92.544899,US,IRK
36940,Kissimmee Gateway Airport,28.2898006,-81.4371033,US,ISM
36942,Kinston Regional Jetport At Stallings Field,35.3314018,-77.6088028,US,ISO
36943,Long Island Mac Arthur Airport,40.7952004,-73.1001968,US,ISP
36947,Ithaca Tompkins Regional Airport,42.4910011,-76.4583969,US,ITH
36949,Phoenix–Mesa Gateway Airport,33.3078,-111.654999,US,AZA
36960,Jackson Hole Airport,43.6072998,-110.737999,US,JAC
36961,Jackson-Medgar Wiley Evers International Airport,32.311199,-90.075897,US,JAN
36964,Jacksonville International Airport,30.4941006,-81.6878967,US,JAX
36965,Jonesboro Municipal Airport,35.8316994,-90.6464005,US,JBR
36966,Kimble County Airport,30.5112991,-99.7634964,US,JCT
36972,John F Kennedy International Airport,40.639447,-73.779317,US,JFK
36976,Chautauqua County-Jamestown Airport,42.15425,-79.254008,US,JHW
36980,Joplin Regional Airport,37.151798,-94.498299,US,JLN
36982,Jamestown Regional Airport,46.9296989,-98.6781998,US,JMS
36985,Concord-Padgett Regional Airport,35.387798,-80.709099,US,USA
36988,John Murtha Johnstown Cambria County Airport,40.3161011,-78.8339005,US,JST
36998,Jackson County Airport/Reynolds Field,42.260509,-84.463019,US,JXN
37043,Southwest Washington Regional Airport,46.118,-122.8980026,US,KLS
37080,Southeast Colorado Regional Airport,38.066407,-102.691373,US,LAA
37081,Purdue University Airport,40.4123,-86.936897,US,LAF
37082,Lakeland Linder International Airport,27.988899,-82.018602,US,LAL
37084,Capital City Airport,42.7787018,-84.5874023,US,LAN
37085,Laramie Regional Airport,41.3120995,-105.6750031,US,LAR
37086,Harry Reid International Airport,36.083361,-115.151817,US,LAS
37087,Lawton Fort Sill Regional Airport,34.5676994,-98.4166031,US,LAW
37088,Los Angeles / Tom Bradley International Airport,33.942501,-118.407997,US,LAX
37089,Lubbock Preston Smith International Airport,33.663601,-101.822998,US,LBB
37090,Arnold Palmer Regional Airport,40.275902,-79.4048,US,LBE
37091,North Platte Regional Airport Lee Bird Field,41.1262016,-100.6839981,US,LBF
37092,Liberal Mid-America Regional Airport,37.0442009,-100.9599991,US,LBL
37095,Lumberton Regional Airport,34.610773,-79.05943,US,LBT
37096,Texas Gulf Coast Regional Airport,29.108601,-95.462097,US,LJN
37098,Lake Charles Regional Airport,30.1261005,-93.2232971,US,LCH
37100,Rickenbacker International Airport,39.813801,-82.927803,US,LCK
37105,Lebanon Municipal Airport,43.6260986,-72.3041992,US,LEB
37106,Leesburg International Airport,28.8230991,-81.8087006,US,LEE
37109,Blue Grass Airport,38.036499,-84.605904,US,LEX
37110,Langley Air Force Base,37.082901,-76.360497,US,LFI
37111,Angelina County Airport,31.2339993,-94.75,US,LFK
37112,Lafayette Regional Airport,30.205299,-91.987602,US,LFT
37113,La Guardia Airport,40.777199,-73.872597,US,LGA
37114,Long Beach Airport (Daugherty Field),33.816523,-118.149891,US,LGB
37118,Logan-Cache Airport,41.7911987,-111.8519974,US,LGU
37128,Bill & Hillary Clinton National Airport/Adams Field,34.729582,-92.223728,US,LIT
37143,Crater Lake-Klamath Regional Airport,42.156101,-121.733002,US,LMT
37146,Hunt Field,42.815201,-108.730003,US,LND
37147,Lincoln Airport,40.8510017,-96.759201,US,LNK
37152,Lancaster Airport,40.1217003,-76.2960968,US,LNS
37153,Derby Field,40.0663986,-118.5650024,US,LOL
37156,Bowman Field,38.2280006,-85.6636963,US,LOU
37157,London-Corbin Airport/Magee Field,37.0821991,-84.0848999,US,LOZ
37162,Laredo International Airport,27.5438004,-99.4616013,US,LRD
37163,Little Rock Air Force Base,34.9169006,-92.1496964,US,LRF
37167,Las Cruces International Airport,32.2893982,-106.9219971,US,LRU
37170,La Crosse Regional Airport,43.879002,-91.256699,US,LSE
37171,Lawson Army Air Field,32.332546,-84.988003,US,LSF
37174,Nellis Air Force Base,36.2361984,-115.0339966,US,LSV
37175,Altus Air Force Base,34.667099,-99.266701,US,LTS
37178,Luke Air Force Base,33.535,-112.383003,US,LUF
37180,Cincinnati Municipal Airport Lunken Field,39.1032982,-84.418602,US,LUK
37187,Mission Field,45.6994019,-110.447998,US,LVM
37189,Las Vegas Municipal Airport,35.654202,-105.141998,US,LVS
37191,Greenbrier Valley Airport,37.8582993,-80.399498,US,LWB
37194,Lawrence Municipal Airport,42.7172012,-71.1233978,US,LWM
37195,Lewiston Nez Perce County Airport,46.3745003,-117.0149994,US,LWS
37196,Lewistown Municipal Airport,47.0493011,-109.4670029,US,LWT
37203,Lynchburg Regional Airport - Preston Glenn Field,37.326698,-79.200401,US,LYH
37275,Midland International Air and Space Port,31.942499,-102.202003,US,MAF
37281,Mobridge Municipal Airport,45.5465012,-100.4079971,US,MBG
37284,MBS International Airport,43.532902,-84.079597,US,MBS
37287,McComb-Pike County Airport / John E Lewis Field,31.178499,-90.471901,US,MCB
37288,McClellan Airfield,38.667599,-121.401001,US,MCC
37290,Merced Regional Macready Field,37.2846985,-120.5139999,US,MCE
37291,MacDill Air Force Base,27.8493,-82.521202,US,MCF
37292,Kansas City International Airport,39.2976,-94.713898,US,MCI
37293,McCook Ben Nelson Regional Airport,40.208016,-100.592651,US,MCK
37294,Middle Georgia Regional Airport,32.6927986,-83.6492004,US,MCN
37295,Orlando International Airport,28.4293995,-81.3089981,US,MCO
37296,Mason City Municipal Airport,43.157799,-93.331299,US,MCW
37302,Southern Illinois Airport,37.778099,-89.251999,US,MDH
37305,Harrisburg International Airport,40.193501,-76.763397,US,MDT
37306,Chicago Midway International Airport,41.785999,-87.752403,US,MDW
37309,Key Field / Meridian Regional Airport,32.3326,-88.7519,US,MEI
37311,Memphis International Airport,35.0424004,-89.9766998,US,MEM
37312,Castle Airport,37.3805008,-120.5680008,US,MER
37317,Mansfield Lahm Regional Airport,40.8213997,-82.5166016,US,MFD
37318,McAllen Miller International Airport,26.176141,-98.237965,US,MFE
37320,Rogue Valley International Medford Airport,42.3741989,-122.8730011,US,MFR
37323,Dobbins Air Reserve Base,33.915401,-84.516296,US,MGE
37326,Montgomery Regional (Dannelly Field) Airport,32.300598,-86.393997,US,MGM
37329,Morgantown Municipal Airport Walter L. (Bill) Hart Field,39.643305,-79.917598,US,MGW
37332,Manhattan Regional Airport,39.1409988,-96.6707993,US,MHK
37335,Sacramento Mather Airport,38.553902,-121.297997,US,MHR
37336,Manchester-Boston Regional Airport,42.932598,-71.435699,US,MHT
37338,Miami International Airport,25.7931995,-80.2906036,US,MIA
37339,Minot Air Force Base,48.4156,-101.358002,US,MIB
37341,Delaware County Johnson Field,40.242298,-85.395897,US,MIE
37344,Millville Municipal Airport,39.367802,-75.072197,US,MIV
37350,Charles B. Wheeler Downtown Airport,39.1231995,-94.5927963,US,MKC
37351,General Mitchell International Airport,42.9472008,-87.8965988,US,MKE
37352,Muskegon County Airport,43.169498,-86.238197,US,MKG
37354,McKellar-Sipes Regional Airport,35.599899,-88.915604,US,MKL
37361,Melbourne Orlando International Airport,28.1028,-80.645302,US,MLB
37362,Mc Alester Regional Airport,34.882401,-95.783501,US,MLC
37366,Quad City International Airport,41.448502,-90.5075,US,MLI
37369,Miles City Airport - Frank Wiley Field,46.428001,-105.886002,US,MLS
37371,Monroe Regional Airport,32.510899,-92.037697,US,MLU
37378,Mc Entire Joint National Guard Base,33.9207993,-80.8013,US,MMT
37379,Morristown Municipal Airport,40.7994003,-74.4149017,US,MMU
37392,Mobile Regional Airport,30.6912,-88.242798,US,MOB
37393,Modesto City Co-Harry Sham Field,37.625801,-120.954002,US,MOD
37396,Minot International Airport,48.2593994,-101.2799988,US,MOT
37404,Edward F Knapp State Airport,44.2034988,-72.5623016,US,MPV
37412,Smyrna Airport,36.0089989,-86.5201035,US,MQY
37413,Eastern WV Regional Airport/Shepherd Field,39.4019012,-77.9845962,US,MRB
37420,Monterey Peninsula Airport,36.5870018,-121.8430023,US,MRY
37422,Northwest Alabama Regional Airport,34.7453003,-87.610199,US,MSL
37423,Dane County Regional Truax Field,43.1399,-89.337502,US,MSN
37424,Missoula International Airport,46.9163017,-114.0910034,US,MSO
37425,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,44.882,-93.221802,US,MSP
37426,Massena International Airport Richards Field,44.936157,-74.844304,US,MSS
37428,Louis Armstrong New Orleans International Airport,29.9934006,-90.2580032,US,MSY
37430,Selfridge Air National Guard Base Airport,42.613463,-82.836919,US,MTC
37431,The Florida Keys Marathon Airport,24.726101,-81.051399,US,MTH
37432,Montrose Regional Airport,38.5098,-107.893997,US,MTJ
37433,Martin State Airport,39.325699,-76.413803,US,MTN
37439,Muir Army Air Field (Fort Indiantown Gap) Airport,40.435214,-76.568661,US,MUI
37441,Mountain Home Air Force Base,43.043598,-115.872002,US,MUO
37453,Grant County International Airport,47.2076988,-119.3199997,US,MWH
37459,Maxwell Air Force Base,32.3829,-86.365799,US,MXF
37464,McCall Municipal Airport,44.8897018,-116.1009979,US,MYL
37465,Myrtle Beach International Airport,33.6796989,-78.928299,US,MYR
37466,Yuba County Airport,39.0978012,-121.5699997,US,MYV
37506,New Orleans NAS JRB/Alvin Callender Field,29.8253002,-90.0350037,US,NBG
37511,Lakehurst Maxfield Field Airport,40.0332985,-74.353302,US,NEL
37513,Lakefront Airport,30.0424004,-90.0282974,US,NEW
37518,Fallon Naval Air Station,39.4165993,-118.7009964,US,NFL
37519,NAS Fort Worth JRB / Carswell Field,32.769199,-97.441498,US,FWH
37522,Norfolk Naval Station (Chambers Field),36.937599,-76.289299,US,NGU
37525,Patuxent River Naval Air Station (Trapnell Field),38.285999,-76.411797,US,NHK
37528,Brunswick Executive Airport,43.8922005,-69.9385986,US,NHZ
37530,Jacksonville Naval Air Station (Towers Field),30.2358,-81.680603,US,NIP
37531,El Centro NAF Airport (Vraciu Field),32.829201,-115.671996,US,NJK
37537,Miramar Marine Corps Air Station - Mitscher Field,32.8684006,-117.1429977,US,NKX
37539,Lemoore Naval Air Station (Reeves Field) Airport,36.3330002,-119.9520035,US,NLC
37545,Naval Air Station Pensacola Forrest Sherman Field,30.352699,-87.318604,US,NPA
37547,Millington-Memphis Airport,35.356701,-89.8703,US,NQA
37549,Kingsville Naval Air Station,27.5072002,-97.8097,US,NQI
37550,Naval Air Station Key West/Boca Chica Field,24.5757999,-81.6889038,US,NQX
37552,Naval Station Mayport / Admiral David L McDonald Field,30.3911,-81.424698,US,NRB
37556,Whiting Field Naval Air Station - North,30.7241993,-87.0218964,US,NSE
37559,Point Mugu Naval Air Station (Naval Base Ventura Co),34.1203003,-119.1210022,US,NTD
37561,Oceana Naval Air Station,36.820702,-76.033501,US,NTU
37565,Moffett Federal Airfield,37.4161,-122.049004,US,NUQ
37566,Whidbey Island Naval Air Station (Ault Field),48.351799,-122.655998,US,NUW
37575,Yuma International Airport / Marine Corps Air Station Yuma,32.656601,-114.606003,US,YUM
37579,North Island Naval Air Station-Halsey Field,32.6991997,-117.2149963,US,NZY
37617,Albert J Ellis Airport,34.829201,-77.612099,US,OAJ
37618,Metropolitan Oakland International Airport,37.721298,-122.221001,US,OAK
37633,Karl Stefan Memorial Airport,41.9855003,-97.4350967,US,OFK
37636,Orangeburg Municipal Airport,33.4567986,-80.8594971,US,OGB
37637,Ogden Hinckley Airport,41.1959,-112.012001,US,OGD
37639,Ogdensburg International Airport,44.6819,-75.4655,US,OGS
37646,Will Rogers World Airport,35.393101,-97.6007,US,OKC
37656,L M Clayton Airport,48.0945015,-105.5749969,US,OLF
37658,Olympia Regional Airport,46.9693985,-122.9029999,US,OLM
37659,Nogales International Airport,31.4177,-110.848,US,OLS
37665,Eppley Airfield,41.3032,-95.894096,US,OMA
37672,Ontario Municipal Airport,44.0198,-117.013289,US,ONO
37673,Newport Municipal Airport,44.580399,-124.057999,US,ONP
37674,Ontario International Airport,34.0559998,-117.6009979,US,ONT
37679,Miami-Opa Locka Executive Airport,25.907,-80.278397,US,OPF
37683,Quonset State Airport,41.5970993,-71.4121017,US,NCO
37688,Chicago O'Hare International Airport,41.9786,-87.9048,US,ORD
37690,Norfolk International Airport,36.8946,-76.201202,US,ORF
37692,Worcester Regional Airport,42.2673,-71.875702,US,ORH
37698,Wittman Regional Airport,43.9844017,-88.5569992,US,OSH
37699,The Ohio State University Airport - Don Scott Field,40.0798,-83.072998,US,OSU
37702,Southwest Oregon Regional Airport,43.417099,-124.2460022,US,OTH
37703,Ottumwa Regional Airport,41.106368,-92.449837,US,OTM
37711,Owensboro Daviess County Airport,37.7401009,-87.1668014,US,OWB
37712,Norwood Memorial Airport,42.1904984,-71.1728973,US,OWD
37721,Oxnard Airport,34.2008018,-119.2070007,US,OXR
37726,Cairns AAF (Fort Rucker) Air Field,31.2756996,-85.7134018,US,OZR
37759,Orang (Chongjin) Airport,41.428538,129.647555,KP,RGO
37831,Seattle Paine Field International Airport,47.9063,-122.281998,US,PAE
37832,Barkley Regional Airport,37.0607986,-88.7738037,US,PAH
37833,Tyndall Air Force Base,30.069599,-85.575401,US,PAM
37837,"Pine Bluff Regional Airport, Grider Field",34.174121,-91.935643,US,PBF
37838,Plattsburgh International Airport,44.6509018,-73.4681015,US,PBG
37840,Palm Beach International Airport,26.6832008,-80.0955963,US,PBI
37848,DeKalb Peachtree Airport,33.8755989,-84.302002,US,PDK
37849,Eastern Oregon Regional Airport at Pendleton,45.695099,-118.841003,US,PDT
37850,Portland International Airport,45.5886993,-122.5979996,US,PDX
37858,Page Municipal Airport,36.9261017,-111.447998,US,PGA
37859,Charlotte County Airport,26.9202,-81.990501,US,PGD
37862,Pitt Greenville Airport,35.6352005,-77.3852997,US,PGV
37865,Newport News Williamsburg International Airport,37.131901,-76.492996,US,PHF
37869,Philadelphia International Airport,39.8718987,-75.2410965,US,PHL
37873,Phoenix Sky Harbor International Airport,33.435302,-112.005905,US,PHX
37874,General Wayne A. Downing Peoria International Airport,40.6642,-89.693298,US,PIA
37875,Hattiesburg Laurel Regional Airport,31.4671,-89.337097,US,PIB
37876,St. Petersburg Clearwater International Airport,27.9102,-82.687401,US,PIE
37877,Pocatello Regional Airport,42.9098015,-112.5960007,US,PIH
37880,Pierre Regional Airport,44.3827019,-100.2860031,US,PIR
37881,Pittsburgh International Airport,40.4915008,-80.2329025,US,PIT
37884,Mid Ohio Valley Regional Airport,39.3451,-81.439201,US,PKB
37892,Pellston Regional Airport of Emmet County Airport,45.5709,-84.7966995,US,PLN
37896,Palmdale Regional Airport / USAF Plant 42 Airport,34.629398,-118.084999,US,PMD
37902,Ralph Wenz Field,42.7955017,-109.8069992,US,PWY
37903,Ponca City Regional Airport,36.7319984,-97.0998001,US,PNC
37904,Northeast Philadelphia Airport,40.081902,-75.010597,US,PNE
37907,Pensacola International Airport,30.4734,-87.1866,US,PNS
37909,Pope Field,35.170898,-79.014503,US,POB
37911,Polk Army Air Field,31.0447998,-93.1917038,US,POE
37914,Dutchess County Airport,41.6265984,-73.884201,US,POU
